Some weights of the model checkpoint at bert-base-cased were not used when initializing BertForSequenceClassification: ['cls.seq_relationship.bias', 'cls.predictions.transform.dense.weight', 'cls.predictions.transform.LayerNorm.bias', 'cls.predictions.transform.LayerNorm.weight', 'cls.predictions.bias', 'cls.predictions.transform.dense.bias', 'cls.seq_relationship.weight', 'cls.predictions.decoder.weight']
- This IS expected if you are initializing BertForSequenceClassification from the checkpoint of a model trained on another task or with another architecture (e.g. initializing a BertForSequenceClassification model from a BertForPreTraining model).
- This IS NOT expected if you are initializing BertForSequenceClassification from the checkpoint of a model that you expect to be exactly identical (initializing a BertForSequenceClassification model from a BertForSequenceClassification model).
Some weights of BertForSequenceClassification were not initialized from the model checkpoint at bert-base-cased and are newly initialized: ['classifier.bias', 'classifier.weight']
You should probably TRAIN this model on a down-stream task to be able to use it for predictions and inference.
EPOCH 0
--------------
Step[25] | Loss at layer 0[0.6978839635848999] | Lr[5e-05]
Step[25] | Loss at layer 9[0.49087271094322205] | Lr[5e-05]
Step[25] | Loss at layer 10[0.4061881899833679] | Lr[5e-05]
Step[25] | Loss at layer 11[0.3411797285079956] | Lr[5e-05]
Step[25] | Loss at layer 12[0.37111759185791016] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[50] | Loss at layer 0[0.6949074864387512] | Lr[5e-05]
Step[50] | Loss at layer 1[0.6762964725494385] | Lr[5e-05]
Step[50] | Loss at layer 2[0.6428656578063965] | Lr[5e-05]
Step[50] | Loss at layer 3[0.5750712156295776] | Lr[5e-05]
Step[50] | Loss at layer 4[0.5392670631408691] | Lr[5e-05]
Step[50] | Loss at layer 5[0.5136325359344482] | Lr[5e-05]
Step[50] | Loss at layer 6[0.53855961561203] | Lr[5e-05]
Step[50] | Loss at layer 7[0.5263870358467102] | Lr[5e-05]
Step[50] | Loss at layer 8[0.540765643119812] | Lr[5e-05]
Step[50] | Loss at layer 9[0.4853753447532654] | Lr[5e-05]
Step[50] | Loss at layer 10[0.3832203149795532] | Lr[5e-05]
Step[50] | Loss at layer 11[0.31932830810546875] | Lr[5e-05]
Step[50] | Loss at layer 12[0.35238879919052124] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[75] | Loss at layer 0[0.6930909752845764] | Lr[5e-05]
Step[75] | Loss at layer 1[0.6726633906364441] | Lr[5e-05]
Step[75] | Loss at layer 2[0.6382038593292236] | Lr[5e-05]
Step[75] | Loss at layer 3[0.5712507963180542] | Lr[5e-05]
Step[75] | Loss at layer 4[0.5375391840934753] | Lr[5e-05]
Step[75] | Loss at layer 5[0.49878397583961487] | Lr[5e-05]
Step[75] | Loss at layer 6[0.525736927986145] | Lr[5e-05]
Step[75] | Loss at layer 7[0.507703959941864] | Lr[5e-05]
Step[75] | Loss at layer 8[0.523541271686554] | Lr[5e-05]
Step[75] | Loss at layer 9[0.4749700725078583] | Lr[5e-05]
Step[75] | Loss at layer 10[0.37075507640838623] | Lr[5e-05]
Step[75] | Loss at layer 11[0.2983565926551819] | Lr[5e-05]
Step[75] | Loss at layer 12[0.34210866689682007] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[100] | Loss at layer 0[0.6946703195571899] | Lr[5e-05]
Step[100] | Loss at layer 1[0.6750426888465881] | Lr[5e-05]
Step[100] | Loss at layer 2[0.6443237662315369] | Lr[5e-05]
Step[100] | Loss at layer 3[0.5757128596305847] | Lr[5e-05]
Step[100] | Loss at layer 4[0.5434063673019409] | Lr[5e-05]
Step[100] | Loss at layer 5[0.5206468105316162] | Lr[5e-05]
Step[100] | Loss at layer 6[0.5448082089424133] | Lr[5e-05]
Step[100] | Loss at layer 7[0.5352663993835449] | Lr[5e-05]
Step[100] | Loss at layer 8[0.5430811047554016] | Lr[5e-05]
Step[100] | Loss at layer 9[0.48494017124176025] | Lr[5e-05]
Step[100] | Loss at layer 10[0.3957597017288208] | Lr[5e-05]
Step[100] | Loss at layer 11[0.34425029158592224] | Lr[5e-05]
Step[100] | Loss at layer 12[0.37297120690345764] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[125] | Loss at layer 0[0.6939263939857483] | Lr[5e-05]
Step[125] | Loss at layer 1[0.672696053981781] | Lr[5e-05]
Step[125] | Loss at layer 2[0.6377056837081909] | Lr[5e-05]
Step[125] | Loss at layer 3[0.5646671056747437] | Lr[5e-05]
Step[125] | Loss at layer 4[0.5269142985343933] | Lr[5e-05]
Step[125] | Loss at layer 5[0.48528242111206055] | Lr[5e-05]
Step[125] | Loss at layer 6[0.5212977528572083] | Lr[5e-05]
Step[125] | Loss at layer 7[0.5008540153503418] | Lr[5e-05]
Step[125] | Loss at layer 8[0.5139249563217163] | Lr[5e-05]
Step[125] | Loss at layer 9[0.47039011120796204] | Lr[5e-05]
Step[125] | Loss at layer 10[0.4002864360809326] | Lr[5e-05]
Step[125] | Loss at layer 11[0.34864410758018494] | Lr[5e-05]
Step[125] | Loss at layer 12[0.3775917589664459] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[150] | Loss at layer 0[0.6936766505241394] | Lr[5e-05]
Step[150] | Loss at layer 1[0.6730167865753174] | Lr[5e-05]
Step[150] | Loss at layer 2[0.6433174014091492] | Lr[5e-05]
Step[150] | Loss at layer 3[0.5774211287498474] | Lr[5e-05]
Step[150] | Loss at layer 4[0.5402098894119263] | Lr[5e-05]
Step[150] | Loss at layer 5[0.5133470892906189] | Lr[5e-05]
Step[150] | Loss at layer 6[0.5321969389915466] | Lr[5e-05]
Step[150] | Loss at layer 7[0.5137569904327393] | Lr[5e-05]
Step[150] | Loss at layer 8[0.5302603840827942] | Lr[5e-05]
Step[150] | Loss at layer 9[0.484163373708725] | Lr[5e-05]
Step[150] | Loss at layer 10[0.3975910544395447] | Lr[5e-05]
Step[150] | Loss at layer 11[0.3589712679386139] | Lr[5e-05]
Step[150] | Loss at layer 12[0.3844255805015564] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[175] | Loss at layer 0[0.6943246126174927] | Lr[5e-05]
Step[175] | Loss at layer 1[0.6731387972831726] | Lr[5e-05]
Step[175] | Loss at layer 2[0.6356349587440491] | Lr[5e-05]
Step[175] | Loss at layer 3[0.5571949481964111] | Lr[5e-05]
Step[175] | Loss at layer 4[0.5120872855186462] | Lr[5e-05]
Step[175] | Loss at layer 5[0.4797295033931732] | Lr[5e-05]
Step[175] | Loss at layer 6[0.51027512550354] | Lr[5e-05]
Step[175] | Loss at layer 7[0.49133169651031494] | Lr[5e-05]
Step[175] | Loss at layer 8[0.5066850185394287] | Lr[5e-05]
Step[175] | Loss at layer 9[0.46405482292175293] | Lr[5e-05]
Step[175] | Loss at layer 10[0.39339128136634827] | Lr[5e-05]
Step[175] | Loss at layer 11[0.33628103137016296] | Lr[5e-05]
Step[175] | Loss at layer 12[0.35569286346435547] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[200] | Loss at layer 0[0.6933138966560364] | Lr[5e-05]
Step[200] | Loss at layer 1[0.6726933717727661] | Lr[5e-05]
Step[200] | Loss at layer 2[0.6412310004234314] | Lr[5e-05]
Step[200] | Loss at layer 3[0.5657351016998291] | Lr[5e-05]
Step[200] | Loss at layer 4[0.5240787267684937] | Lr[5e-05]
Step[200] | Loss at layer 5[0.4936847686767578] | Lr[5e-05]
Step[200] | Loss at layer 6[0.5205861330032349] | Lr[5e-05]
Step[200] | Loss at layer 7[0.4978932738304138] | Lr[5e-05]
Step[200] | Loss at layer 8[0.5138234496116638] | Lr[5e-05]
Step[200] | Loss at layer 9[0.4709584414958954] | Lr[5e-05]
Step[200] | Loss at layer 10[0.3974669575691223] | Lr[5e-05]
Step[200] | Loss at layer 11[0.34823742508888245] | Lr[5e-05]
Step[200] | Loss at layer 12[0.3779605031013489] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[225] | Loss at layer 0[0.6942043304443359] | Lr[5e-05]
Step[225] | Loss at layer 1[0.6717551350593567] | Lr[5e-05]
Step[225] | Loss at layer 2[0.6336806416511536] | Lr[5e-05]
Step[225] | Loss at layer 3[0.5634509325027466] | Lr[5e-05]
Step[225] | Loss at layer 4[0.5253382325172424] | Lr[5e-05]
Step[225] | Loss at layer 5[0.4989170730113983] | Lr[5e-05]
Step[225] | Loss at layer 6[0.5293427109718323] | Lr[5e-05]
Step[225] | Loss at layer 7[0.5223337411880493] | Lr[5e-05]
Step[225] | Loss at layer 8[0.529683530330658] | Lr[5e-05]
Step[225] | Loss at layer 9[0.47797900438308716] | Lr[5e-05]
Step[225] | Loss at layer 10[0.39389902353286743] | Lr[5e-05]
Step[225] | Loss at layer 11[0.3450435996055603] | Lr[5e-05]
Step[225] | Loss at layer 12[0.37095510959625244] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[250] | Loss at layer 0[0.6938881278038025] | Lr[5e-05]
Step[250] | Loss at layer 1[0.6741920113563538] | Lr[5e-05]
Step[250] | Loss at layer 2[0.6418552398681641] | Lr[5e-05]
Step[250] | Loss at layer 3[0.5743255615234375] | Lr[5e-05]
Step[250] | Loss at layer 4[0.5293832421302795] | Lr[5e-05]
Step[250] | Loss at layer 5[0.5048994421958923] | Lr[5e-05]
Step[250] | Loss at layer 6[0.5361295938491821] | Lr[5e-05]
Step[250] | Loss at layer 7[0.5146290063858032] | Lr[5e-05]
Step[250] | Loss at layer 8[0.5322821140289307] | Lr[5e-05]
Step[250] | Loss at layer 9[0.48440900444984436] | Lr[5e-05]
Step[250] | Loss at layer 10[0.40156152844429016] | Lr[5e-05]
Step[250] | Loss at layer 11[0.33842384815216064] | Lr[5e-05]
Step[250] | Loss at layer 12[0.3681086599826813] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[275] | Loss at layer 0[0.695362389087677] | Lr[5e-05]
Step[275] | Loss at layer 1[0.675115168094635] | Lr[5e-05]
Step[275] | Loss at layer 2[0.6446223258972168] | Lr[5e-05]
Step[275] | Loss at layer 3[0.5738189816474915] | Lr[5e-05]
Step[275] | Loss at layer 4[0.5418198704719543] | Lr[5e-05]
Step[275] | Loss at layer 5[0.5215126276016235] | Lr[5e-05]
Step[275] | Loss at layer 6[0.5434557199478149] | Lr[5e-05]
Step[275] | Loss at layer 7[0.5225974917411804] | Lr[5e-05]
Step[275] | Loss at layer 8[0.5365850925445557] | Lr[5e-05]
Step[275] | Loss at layer 9[0.5018298625946045] | Lr[5e-05]
Step[275] | Loss at layer 10[0.414255827665329] | Lr[5e-05]
Step[275] | Loss at layer 11[0.3506433069705963] | Lr[5e-05]
Step[275] | Loss at layer 12[0.37290558218955994] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[300] | Loss at layer 0[0.6931747198104858] | Lr[5e-05]
Step[300] | Loss at layer 1[0.6723543405532837] | Lr[5e-05]
Step[300] | Loss at layer 2[0.6384965181350708] | Lr[5e-05]
Step[300] | Loss at layer 3[0.5610160827636719] | Lr[5e-05]
Step[300] | Loss at layer 4[0.5228784084320068] | Lr[5e-05]
Step[300] | Loss at layer 5[0.4896104633808136] | Lr[5e-05]
Step[300] | Loss at layer 6[0.5181246995925903] | Lr[5e-05]
Step[300] | Loss at layer 7[0.5001219511032104] | Lr[5e-05]
Step[300] | Loss at layer 8[0.5157384872436523] | Lr[5e-05]
Step[300] | Loss at layer 9[0.4747430384159088] | Lr[5e-05]
Step[300] | Loss at layer 10[0.396202951669693] | Lr[5e-05]
Step[300] | Loss at layer 11[0.33224818110466003] | Lr[5e-05]
Step[300] | Loss at layer 12[0.351632297039032] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[325] | Loss at layer 0[0.6940901875495911] | Lr[5e-05]
Step[325] | Loss at layer 1[0.6731469035148621] | Lr[5e-05]
Step[325] | Loss at layer 2[0.6388275027275085] | Lr[5e-05]
Step[325] | Loss at layer 3[0.562518835067749] | Lr[5e-05]
Step[325] | Loss at layer 4[0.525726318359375] | Lr[5e-05]
Step[325] | Loss at layer 5[0.5004604458808899] | Lr[5e-05]
Step[325] | Loss at layer 6[0.5187014937400818] | Lr[5e-05]
Step[325] | Loss at layer 7[0.496489554643631] | Lr[5e-05]
Step[325] | Loss at layer 8[0.5105031728744507] | Lr[5e-05]
Step[325] | Loss at layer 9[0.46258193254470825] | Lr[5e-05]
Step[325] | Loss at layer 10[0.37636736035346985] | Lr[5e-05]
Step[325] | Loss at layer 11[0.3375183343887329] | Lr[5e-05]
Step[325] | Loss at layer 12[0.36424461007118225] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[350] | Loss at layer 0[0.6930277347564697] | Lr[5e-05]
Step[350] | Loss at layer 1[0.6748146414756775] | Lr[5e-05]
Step[350] | Loss at layer 2[0.6351296901702881] | Lr[5e-05]
Step[350] | Loss at layer 3[0.5586956739425659] | Lr[5e-05]
Step[350] | Loss at layer 4[0.5123742818832397] | Lr[5e-05]
Step[350] | Loss at layer 5[0.4815778136253357] | Lr[5e-05]
Step[350] | Loss at layer 6[0.5071315765380859] | Lr[5e-05]
Step[350] | Loss at layer 7[0.49293628334999084] | Lr[5e-05]
Step[350] | Loss at layer 8[0.5105478167533875] | Lr[5e-05]
Step[350] | Loss at layer 9[0.4715792238712311] | Lr[5e-05]
Step[350] | Loss at layer 10[0.386357843875885] | Lr[5e-05]
Step[350] | Loss at layer 11[0.33023327589035034] | Lr[5e-05]
Step[350] | Loss at layer 12[0.36059820652008057] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[375] | Loss at layer 0[0.6924957633018494] | Lr[5e-05]
Step[375] | Loss at layer 1[0.6727417707443237] | Lr[5e-05]
Step[375] | Loss at layer 2[0.6323208212852478] | Lr[5e-05]
Step[375] | Loss at layer 3[0.5540243983268738] | Lr[5e-05]
Step[375] | Loss at layer 4[0.518276572227478] | Lr[5e-05]
Step[375] | Loss at layer 5[0.4912355840206146] | Lr[5e-05]
Step[375] | Loss at layer 6[0.5210885405540466] | Lr[5e-05]
Step[375] | Loss at layer 7[0.5032601952552795] | Lr[5e-05]
Step[375] | Loss at layer 8[0.5200653076171875] | Lr[5e-05]
Step[375] | Loss at layer 9[0.47808974981307983] | Lr[5e-05]
Step[375] | Loss at layer 10[0.3927655816078186] | Lr[5e-05]
Step[375] | Loss at layer 11[0.3404591977596283] | Lr[5e-05]
Step[375] | Loss at layer 12[0.3696648180484772] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[400] | Loss at layer 0[0.693652331829071] | Lr[5e-05]
Step[400] | Loss at layer 1[0.6713783740997314] | Lr[5e-05]
Step[400] | Loss at layer 2[0.6343975067138672] | Lr[5e-05]
Step[400] | Loss at layer 3[0.5621706247329712] | Lr[5e-05]
Step[400] | Loss at layer 4[0.5233197808265686] | Lr[5e-05]
Step[400] | Loss at layer 5[0.496719092130661] | Lr[5e-05]
Step[400] | Loss at layer 6[0.5202537178993225] | Lr[5e-05]
Step[400] | Loss at layer 7[0.5037509202957153] | Lr[5e-05]
Step[400] | Loss at layer 8[0.5160350799560547] | Lr[5e-05]
Step[400] | Loss at layer 9[0.4777967631816864] | Lr[5e-05]
Step[400] | Loss at layer 10[0.4074436128139496] | Lr[5e-05]
Step[400] | Loss at layer 11[0.3440576195716858] | Lr[5e-05]
Step[400] | Loss at layer 12[0.3675369322299957] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[425] | Loss at layer 0[0.694233775138855] | Lr[5e-05]
Step[425] | Loss at layer 1[0.6737331748008728] | Lr[5e-05]
Step[425] | Loss at layer 2[0.6333264112472534] | Lr[5e-05]
Step[425] | Loss at layer 3[0.5526799559593201] | Lr[5e-05]
Step[425] | Loss at layer 4[0.5009206533432007] | Lr[5e-05]
Step[425] | Loss at layer 5[0.4689769148826599] | Lr[5e-05]
Step[425] | Loss at layer 6[0.5004977583885193] | Lr[5e-05]
Step[425] | Loss at layer 7[0.4868868291378021] | Lr[5e-05]
Step[425] | Loss at layer 8[0.5077799558639526] | Lr[5e-05]
Step[425] | Loss at layer 9[0.46533793210983276] | Lr[5e-05]
Step[425] | Loss at layer 10[0.38447442650794983] | Lr[5e-05]
Step[425] | Loss at layer 11[0.3292609751224518] | Lr[5e-05]
Step[425] | Loss at layer 12[0.35857704281806946] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[450] | Loss at layer 0[0.693017840385437] | Lr[5e-05]
Step[450] | Loss at layer 1[0.6730853319168091] | Lr[5e-05]
Step[450] | Loss at layer 2[0.6311634182929993] | Lr[5e-05]
Step[450] | Loss at layer 3[0.5538197755813599] | Lr[5e-05]
Step[450] | Loss at layer 4[0.5083310008049011] | Lr[5e-05]
Step[450] | Loss at layer 5[0.48148658871650696] | Lr[5e-05]
Step[450] | Loss at layer 6[0.5029284954071045] | Lr[5e-05]
Step[450] | Loss at layer 7[0.4831647276878357] | Lr[5e-05]
Step[450] | Loss at layer 8[0.49549445509910583] | Lr[5e-05]
Step[450] | Loss at layer 9[0.4501717984676361] | Lr[5e-05]
Step[450] | Loss at layer 10[0.38247087597846985] | Lr[5e-05]
Step[450] | Loss at layer 11[0.3342497646808624] | Lr[5e-05]
Step[450] | Loss at layer 12[0.36550337076187134] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[475] | Loss at layer 0[0.6941750645637512] | Lr[5e-05]
Step[475] | Loss at layer 1[0.6742514371871948] | Lr[5e-05]
Step[475] | Loss at layer 2[0.6347984671592712] | Lr[5e-05]
Step[475] | Loss at layer 3[0.55047208070755] | Lr[5e-05]
Step[475] | Loss at layer 4[0.5086114406585693] | Lr[5e-05]
Step[475] | Loss at layer 5[0.48926424980163574] | Lr[5e-05]
Step[475] | Loss at layer 6[0.5071542859077454] | Lr[5e-05]
Step[475] | Loss at layer 7[0.4964001476764679] | Lr[5e-05]
Step[475] | Loss at layer 8[0.50827556848526] | Lr[5e-05]
Step[475] | Loss at layer 9[0.4551287293434143] | Lr[5e-05]
Step[475] | Loss at layer 10[0.3603586256504059] | Lr[5e-05]
Step[475] | Loss at layer 11[0.30884286761283875] | Lr[5e-05]
Step[475] | Loss at layer 12[0.3392396569252014] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[500] | Loss at layer 0[0.6937249302864075] | Lr[5e-05]
Step[500] | Loss at layer 1[0.6686402559280396] | Lr[5e-05]
Step[500] | Loss at layer 2[0.629693865776062] | Lr[5e-05]
Step[500] | Loss at layer 3[0.5553065538406372] | Lr[5e-05]
Step[500] | Loss at layer 4[0.5087094902992249] | Lr[5e-05]
Step[500] | Loss at layer 5[0.4800465703010559] | Lr[5e-05]
Step[500] | Loss at layer 6[0.5060266852378845] | Lr[5e-05]
Step[500] | Loss at layer 7[0.48569002747535706] | Lr[5e-05]
Step[500] | Loss at layer 8[0.4971468150615692] | Lr[5e-05]
Step[500] | Loss at layer 9[0.4500443935394287] | Lr[5e-05]
Step[500] | Loss at layer 10[0.3671337068080902] | Lr[5e-05]
Step[500] | Loss at layer 11[0.3067034184932709] | Lr[5e-05]
Step[500] | Loss at layer 12[0.339659184217453] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[525] | Loss at layer 0[0.693994402885437] | Lr[5e-05]
Step[525] | Loss at layer 1[0.6732725501060486] | Lr[5e-05]
Step[525] | Loss at layer 2[0.6294669508934021] | Lr[5e-05]
Step[525] | Loss at layer 3[0.5551678538322449] | Lr[5e-05]
Step[525] | Loss at layer 4[0.502130925655365] | Lr[5e-05]
Step[525] | Loss at layer 5[0.4842289686203003] | Lr[5e-05]
Step[525] | Loss at layer 6[0.506285548210144] | Lr[5e-05]
Step[525] | Loss at layer 7[0.48769980669021606] | Lr[5e-05]
Step[525] | Loss at layer 8[0.5061550736427307] | Lr[5e-05]
Step[525] | Loss at layer 9[0.4607018828392029] | Lr[5e-05]
Step[525] | Loss at layer 10[0.3705512583255768] | Lr[5e-05]
Step[525] | Loss at layer 11[0.32896578311920166] | Lr[5e-05]
Step[525] | Loss at layer 12[0.3544274568557739] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[550] | Loss at layer 0[0.6938588619232178] | Lr[5e-05]
Step[550] | Loss at layer 1[0.674284815788269] | Lr[5e-05]
Step[550] | Loss at layer 2[0.633993923664093] | Lr[5e-05]
Step[550] | Loss at layer 3[0.5642246603965759] | Lr[5e-05]
Step[550] | Loss at layer 4[0.5282816886901855] | Lr[5e-05]
Step[550] | Loss at layer 5[0.4939368665218353] | Lr[5e-05]
Step[550] | Loss at layer 6[0.5180326700210571] | Lr[5e-05]
Step[550] | Loss at layer 7[0.503367006778717] | Lr[5e-05]
Step[550] | Loss at layer 8[0.5160657167434692] | Lr[5e-05]
Step[550] | Loss at layer 9[0.463514506816864] | Lr[5e-05]
Step[550] | Loss at layer 10[0.3889453709125519] | Lr[5e-05]
Step[550] | Loss at layer 11[0.3279360830783844] | Lr[5e-05]
Step[550] | Loss at layer 12[0.3589954674243927] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[575] | Loss at layer 0[0.6925133466720581] | Lr[5e-05]
Step[575] | Loss at layer 1[0.6685609817504883] | Lr[5e-05]
Step[575] | Loss at layer 2[0.6209498643875122] | Lr[5e-05]
Step[575] | Loss at layer 3[0.5464665293693542] | Lr[5e-05]
Step[575] | Loss at layer 4[0.5030731558799744] | Lr[5e-05]
Step[575] | Loss at layer 5[0.4759613573551178] | Lr[5e-05]
Step[575] | Loss at layer 6[0.5084885358810425] | Lr[5e-05]
Step[575] | Loss at layer 7[0.48931804299354553] | Lr[5e-05]
Step[575] | Loss at layer 8[0.505741536617279] | Lr[5e-05]
Step[575] | Loss at layer 9[0.4600621163845062] | Lr[5e-05]
Step[575] | Loss at layer 10[0.36858293414115906] | Lr[5e-05]
Step[575] | Loss at layer 11[0.3216051459312439] | Lr[5e-05]
Step[575] | Loss at layer 12[0.3560776710510254] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[600] | Loss at layer 0[0.6950550675392151] | Lr[5e-05]
Step[600] | Loss at layer 1[0.6697812676429749] | Lr[5e-05]
Step[600] | Loss at layer 2[0.6320294141769409] | Lr[5e-05]
Step[600] | Loss at layer 3[0.5526280403137207] | Lr[5e-05]
Step[600] | Loss at layer 4[0.5031816959381104] | Lr[5e-05]
Step[600] | Loss at layer 5[0.48249974846839905] | Lr[5e-05]
Step[600] | Loss at layer 6[0.5083369016647339] | Lr[5e-05]
Step[600] | Loss at layer 7[0.47589296102523804] | Lr[5e-05]
Step[600] | Loss at layer 8[0.4952305853366852] | Lr[5e-05]
Step[600] | Loss at layer 9[0.44918668270111084] | Lr[5e-05]
Step[600] | Loss at layer 10[0.3666014075279236] | Lr[5e-05]
Step[600] | Loss at layer 11[0.3294348418712616] | Lr[5e-05]
Step[600] | Loss at layer 12[0.34874796867370605] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[625] | Loss at layer 0[0.6934183239936829] | Lr[5e-05]
Step[625] | Loss at layer 1[0.6693567633628845] | Lr[5e-05]
Step[625] | Loss at layer 2[0.6270540952682495] | Lr[5e-05]
Step[625] | Loss at layer 3[0.5482783913612366] | Lr[5e-05]
Step[625] | Loss at layer 4[0.5001435279846191] | Lr[5e-05]
Step[625] | Loss at layer 5[0.4685027599334717] | Lr[5e-05]
Step[625] | Loss at layer 6[0.49800702929496765] | Lr[5e-05]
Step[625] | Loss at layer 7[0.47769835591316223] | Lr[5e-05]
Step[625] | Loss at layer 8[0.49416086077690125] | Lr[5e-05]
Step[625] | Loss at layer 9[0.4521319568157196] | Lr[5e-05]
Step[625] | Loss at layer 10[0.367925226688385] | Lr[5e-05]
Step[625] | Loss at layer 11[0.31343910098075867] | Lr[5e-05]
Step[625] | Loss at layer 12[0.3410613238811493] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[650] | Loss at layer 0[0.6938800811767578] | Lr[5e-05]
Step[650] | Loss at layer 1[0.6719930768013] | Lr[5e-05]
Step[650] | Loss at layer 2[0.6356551051139832] | Lr[5e-05]
Step[650] | Loss at layer 3[0.5736669301986694] | Lr[5e-05]
Step[650] | Loss at layer 4[0.5457856059074402] | Lr[5e-05]
Step[650] | Loss at layer 5[0.5165548920631409] | Lr[5e-05]
Step[650] | Loss at layer 6[0.5423490405082703] | Lr[5e-05]
Step[650] | Loss at layer 7[0.5175718069076538] | Lr[5e-05]
Step[650] | Loss at layer 8[0.5306485891342163] | Lr[5e-05]
Step[650] | Loss at layer 9[0.48132914304733276] | Lr[5e-05]
Step[650] | Loss at layer 10[0.3931064009666443] | Lr[5e-05]
Step[650] | Loss at layer 11[0.3468419909477234] | Lr[5e-05]
Step[650] | Loss at layer 12[0.3605325222015381] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[675] | Loss at layer 0[0.6943228244781494] | Lr[5e-05]
Step[675] | Loss at layer 1[0.6764837503433228] | Lr[5e-05]
Step[675] | Loss at layer 2[0.6369162797927856] | Lr[5e-05]
Step[675] | Loss at layer 3[0.5580005645751953] | Lr[5e-05]
Step[675] | Loss at layer 4[0.5220028758049011] | Lr[5e-05]
Step[675] | Loss at layer 5[0.4973599910736084] | Lr[5e-05]
Step[675] | Loss at layer 6[0.5182485580444336] | Lr[5e-05]
Step[675] | Loss at layer 7[0.49932992458343506] | Lr[5e-05]
Step[675] | Loss at layer 8[0.5176118612289429] | Lr[5e-05]
Step[675] | Loss at layer 9[0.4732203483581543] | Lr[5e-05]
Step[675] | Loss at layer 10[0.3835570514202118] | Lr[5e-05]
Step[675] | Loss at layer 11[0.33677443861961365] | Lr[5e-05]
Step[675] | Loss at layer 12[0.3602900505065918] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[700] | Loss at layer 0[0.6936119794845581] | Lr[5e-05]
Step[700] | Loss at layer 1[0.6717180609703064] | Lr[5e-05]
Step[700] | Loss at layer 2[0.6255292892456055] | Lr[5e-05]
Step[700] | Loss at layer 3[0.5493282675743103] | Lr[5e-05]
Step[700] | Loss at layer 4[0.5121070146560669] | Lr[5e-05]
Step[700] | Loss at layer 5[0.48560309410095215] | Lr[5e-05]
Step[700] | Loss at layer 6[0.5139516592025757] | Lr[5e-05]
Step[700] | Loss at layer 7[0.4974941909313202] | Lr[5e-05]
Step[700] | Loss at layer 8[0.5144972205162048] | Lr[5e-05]
Step[700] | Loss at layer 9[0.46712425351142883] | Lr[5e-05]
Step[700] | Loss at layer 10[0.36997878551483154] | Lr[5e-05]
Step[700] | Loss at layer 11[0.3130699396133423] | Lr[5e-05]
Step[700] | Loss at layer 12[0.3363025486469269] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[725] | Loss at layer 0[0.693583607673645] | Lr[5e-05]
Step[725] | Loss at layer 1[0.6655506491661072] | Lr[5e-05]
Step[725] | Loss at layer 2[0.6226593852043152] | Lr[5e-05]
Step[725] | Loss at layer 3[0.5355308651924133] | Lr[5e-05]
Step[725] | Loss at layer 4[0.4928204119205475] | Lr[5e-05]
Step[725] | Loss at layer 5[0.46386799216270447] | Lr[5e-05]
Step[725] | Loss at layer 6[0.49466371536254883] | Lr[5e-05]
Step[725] | Loss at layer 7[0.47441282868385315] | Lr[5e-05]
Step[725] | Loss at layer 8[0.48940494656562805] | Lr[5e-05]
Step[725] | Loss at layer 9[0.44849494099617004] | Lr[5e-05]
Step[725] | Loss at layer 10[0.36281096935272217] | Lr[5e-05]
Step[725] | Loss at layer 11[0.31531113386154175] | Lr[5e-05]
Step[725] | Loss at layer 12[0.34718838334083557] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[750] | Loss at layer 0[0.6940019726753235] | Lr[5e-05]
Step[750] | Loss at layer 1[0.6705580949783325] | Lr[5e-05]
Step[750] | Loss at layer 2[0.6279261708259583] | Lr[5e-05]
Step[750] | Loss at layer 3[0.5530881285667419] | Lr[5e-05]
