Some weights of GPT2ForSequenceClassification were not initialized from the model checkpoint at gpt2 and are newly initialized: ['score.weight']
You should probably TRAIN this model on a down-stream task to be able to use it for predictions and inference.
EPOCH 0
--------------
Step[25] | Loss at layer 0[0.69435715675354] | Lr[5e-05]
Step[1050] | Loss at layer 0[0.6860221028327942] | Lr[5e-05]
Step[1050] | Loss at layer 1[0.5394668579101562] | Lr[5e-05]
Step[1050] | Loss at layer 2[0.5256599187850952] | Lr[5e-05]
Step[1050] | Loss at layer 3[0.5115771889686584] | Lr[5e-05]
Step[1050] | Loss at layer 4[0.4655451774597168] | Lr[5e-05]
Step[1050] | Loss at layer 5[0.42529547214508057] | Lr[5e-05]
Step[1050] | Loss at layer 6[0.402367502450943] | Lr[5e-05]
Step[1050] | Loss at layer 7[0.4000055491924286] | Lr[5e-05]
Step[1050] | Loss at layer 8[0.37867504358291626] | Lr[5e-05]
Step[1050] | Loss at layer 9[0.33998504281044006] | Lr[5e-05]
Step[1050] | Loss at layer 10[0.3290739059448242] | Lr[5e-05]
Step[1050] | Loss at layer 11[0.3135414123535156] | Lr[5e-05]
Step[1050] | Loss at layer 12[0.37767294049263] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[1075] | Loss at layer 0[0.681993305683136] | Lr[5e-05]
Step[1075] | Loss at layer 1[0.5365471243858337] | Lr[5e-05]
Step[1075] | Loss at layer 2[0.5305728316307068] | Lr[5e-05]
Step[1075] | Loss at layer 3[0.510964035987854] | Lr[5e-05]
Step[1075] | Loss at layer 4[0.48200514912605286] | Lr[5e-05]
Step[1075] | Loss at layer 5[0.4362190067768097] | Lr[5e-05]
Step[1075] | Loss at layer 6[0.4083377718925476] | Lr[5e-05]
Step[1075] | Loss at layer 7[0.40820711851119995] | Lr[5e-05]
Step[1075] | Loss at layer 8[0.38349494338035583] | Lr[5e-05]
Step[1075] | Loss at layer 9[0.35620102286338806] | Lr[5e-05]
Step[1075] | Loss at layer 10[0.37305063009262085] | Lr[5e-05]
Step[1075] | Loss at layer 11[0.3493131101131439] | Lr[5e-05]
Step[1075] | Loss at layer 12[0.39208656549453735] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[1100] | Loss at layer 0[0.6780993342399597] | Lr[5e-05]
Step[1100] | Loss at layer 1[0.5343731641769409] | Lr[5e-05]
Step[1100] | Loss at layer 2[0.5281124711036682] | Lr[5e-05]
Step[1100] | Loss at layer 3[0.5238785147666931] | Lr[5e-05]
Step[1100] | Loss at layer 4[0.4853845238685608] | Lr[5e-05]
Step[1100] | Loss at layer 5[0.4469139277935028] | Lr[5e-05]
Step[1100] | Loss at layer 6[0.4076252579689026] | Lr[5e-05]
Step[1100] | Loss at layer 7[0.39526429772377014] | Lr[5e-05]
Step[1100] | Loss at layer 8[0.3927368223667145] | Lr[5e-05]
Step[1100] | Loss at layer 9[0.3734831213951111] | Lr[5e-05]
Step[1100] | Loss at layer 10[0.3741735816001892] | Lr[5e-05]
Step[1100] | Loss at layer 11[0.3969385325908661] | Lr[5e-05]
Step[1100] | Loss at layer 12[0.39933860301971436] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[1125] | Loss at layer 0[0.6649532914161682] | Lr[5e-05]
Step[1125] | Loss at layer 1[0.5234637260437012] | Lr[5e-05]
Step[1125] | Loss at layer 2[0.5066743493080139] | Lr[5e-05]
Step[1125] | Loss at layer 3[0.4942677319049835] | Lr[5e-05]
Step[1125] | Loss at layer 4[0.4599132835865021] | Lr[5e-05]
Step[1125] | Loss at layer 5[0.3983173966407776] | Lr[5e-05]
Step[1125] | Loss at layer 6[0.3798671364784241] | Lr[5e-05]
Step[1125] | Loss at layer 7[0.37286463379859924] | Lr[5e-05]
Step[1125] | Loss at layer 8[0.35318541526794434] | Lr[5e-05]
Step[1125] | Loss at layer 9[0.3225572109222412] | Lr[5e-05]
Step[1125] | Loss at layer 10[0.32843390107154846] | Lr[5e-05]
Step[1125] | Loss at layer 11[0.27821084856987] | Lr[5e-05]
Step[1125] | Loss at layer 12[0.3371019661426544] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[1150] | Loss at layer 0[0.663135826587677] | Lr[5e-05]
Step[1150] | Loss at layer 1[0.5089559555053711] | Lr[5e-05]
Step[1150] | Loss at layer 2[0.4989328682422638] | Lr[5e-05]
Step[1150] | Loss at layer 3[0.4828071892261505] | Lr[5e-05]
Step[1150] | Loss at layer 4[0.4455198049545288] | Lr[5e-05]
Step[1150] | Loss at layer 5[0.4094630479812622] | Lr[5e-05]
Step[1150] | Loss at layer 6[0.3765011131763458] | Lr[5e-05]
Step[1150] | Loss at layer 7[0.37007489800453186] | Lr[5e-05]
Step[1150] | Loss at layer 8[0.35720735788345337] | Lr[5e-05]
Step[1150] | Loss at layer 9[0.31793686747550964] | Lr[5e-05]
Step[1150] | Loss at layer 10[0.31821680068969727] | Lr[5e-05]
Step[1150] | Loss at layer 11[0.3000262677669525] | Lr[5e-05]
Step[1150] | Loss at layer 12[0.33453837037086487] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[1175] | Loss at layer 0[0.686152458190918] | Lr[5e-05]
Step[1175] | Loss at layer 1[0.5268767476081848] | Lr[5e-05]
Step[1175] | Loss at layer 2[0.5190748572349548] | Lr[5e-05]
Step[1175] | Loss at layer 3[0.5020994544029236] | Lr[5e-05]
Step[1175] | Loss at layer 4[0.469542533159256] | Lr[5e-05]
Step[1175] | Loss at layer 5[0.4295085668563843] | Lr[5e-05]
Step[1175] | Loss at layer 6[0.40808188915252686] | Lr[5e-05]
Step[1175] | Loss at layer 7[0.3948202133178711] | Lr[5e-05]
Step[1175] | Loss at layer 8[0.3923940062522888] | Lr[5e-05]
Step[1175] | Loss at layer 9[0.3839367926120758] | Lr[5e-05]
Step[1175] | Loss at layer 10[0.3680872321128845] | Lr[5e-05]
Step[1175] | Loss at layer 11[0.32333555817604065] | Lr[5e-05]
Step[1175] | Loss at layer 12[0.3679109215736389] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[1200] | Loss at layer 0[0.6696704626083374] | Lr[5e-05]
Step[1200] | Loss at layer 1[0.5224234461784363] | Lr[5e-05]
Step[1200] | Loss at layer 2[0.5036207437515259] | Lr[5e-05]
Step[1200] | Loss at layer 3[0.4823448061943054] | Lr[5e-05]
Step[1200] | Loss at layer 4[0.4487594962120056] | Lr[5e-05]
Step[1200] | Loss at layer 5[0.3882470726966858] | Lr[5e-05]
Step[1200] | Loss at layer 6[0.35697677731513977] | Lr[5e-05]
Step[1200] | Loss at layer 7[0.3712030053138733] | Lr[5e-05]
Step[1200] | Loss at layer 8[0.34720680117607117] | Lr[5e-05]
Step[1200] | Loss at layer 9[0.3231690227985382] | Lr[5e-05]
Step[1200] | Loss at layer 10[0.31352540850639343] | Lr[5e-05]
Step[1200] | Loss at layer 11[0.296935498714447] | Lr[5e-05]
Step[1200] | Loss at layer 12[0.3358911871910095] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[1225] | Loss at layer 0[0.6838404536247253] | Lr[5e-05]
Step[1225] | Loss at layer 1[0.5396225452423096] | Lr[5e-05]
Step[1225] | Loss at layer 2[0.5270660519599915] | Lr[5e-05]
Step[1225] | Loss at layer 3[0.5135664343833923] | Lr[5e-05]
Step[1225] | Loss at layer 4[0.4813271462917328] | Lr[5e-05]
Step[1225] | Loss at layer 5[0.41486406326293945] | Lr[5e-05]
Step[1225] | Loss at layer 6[0.3848981261253357] | Lr[5e-05]
Step[1225] | Loss at layer 7[0.37693676352500916] | Lr[5e-05]
Step[1225] | Loss at layer 8[0.3613148033618927] | Lr[5e-05]
Step[1225] | Loss at layer 9[0.3294021785259247] | Lr[5e-05]
Step[1225] | Loss at layer 10[0.33367660641670227] | Lr[5e-05]
Step[1225] | Loss at layer 11[0.32556694746017456] | Lr[5e-05]
Step[1225] | Loss at layer 12[0.3534117341041565] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[1250] | Loss at layer 0[0.6537944674491882] | Lr[5e-05]
Step[1250] | Loss at layer 1[0.5222930908203125] | Lr[5e-05]
Step[1250] | Loss at layer 2[0.489366739988327] | Lr[5e-05]
Step[1250] | Loss at layer 3[0.4733211100101471] | Lr[5e-05]
Step[1250] | Loss at layer 4[0.45718273520469666] | Lr[5e-05]
Step[1250] | Loss at layer 5[0.4023982584476471] | Lr[5e-05]
Step[1250] | Loss at layer 6[0.381068617105484] | Lr[5e-05]
Step[1250] | Loss at layer 7[0.35333219170570374] | Lr[5e-05]
Step[1250] | Loss at layer 8[0.3443719446659088] | Lr[5e-05]
Step[1250] | Loss at layer 9[0.34336623549461365] | Lr[5e-05]
Step[1250] | Loss at layer 10[0.33049842715263367] | Lr[5e-05]
Step[1250] | Loss at layer 11[0.30437591671943665] | Lr[5e-05]
Step[1250] | Loss at layer 12[0.33925917744636536] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
EPOCH 3
--------------
Step[25] | Loss at layer 0[0.6643080711364746] | Lr[5e-05]
Step[25] | Loss at layer 1[0.49463382363319397] | Lr[5e-05]
Step[25] | Loss at layer 2[0.4853019714355469] | Lr[5e-05]
Step[25] | Loss at layer 3[0.46540603041648865] | Lr[5e-05]
Step[25] | Loss at layer 4[0.4331771433353424] | Lr[5e-05]
Step[25] | Loss at layer 5[0.38334259390830994] | Lr[5e-05]
Step[25] | Loss at layer 6[0.3559737205505371] | Lr[5e-05]
Step[25] | Loss at layer 7[0.343455046415329] | Lr[5e-05]
Step[25] | Loss at layer 8[0.3409690856933594] | Lr[5e-05]
Step[25] | Loss at layer 9[0.3341137170791626] | Lr[5e-05]
Step[25] | Loss at layer 10[0.3240969777107239] | Lr[5e-05]
Step[25] | Loss at layer 11[0.30197444558143616] | Lr[5e-05]
Step[25] | Loss at layer 12[0.3539769649505615] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[50] | Loss at layer 0[0.6764940023422241] | Lr[5e-05]
Step[50] | Loss at layer 1[0.5186144113540649] | Lr[5e-05]
Step[50] | Loss at layer 2[0.503268301486969] | Lr[5e-05]
Step[50] | Loss at layer 3[0.4831584692001343] | Lr[5e-05]
Step[50] | Loss at layer 4[0.452618807554245] | Lr[5e-05]
Step[50] | Loss at layer 5[0.39866650104522705] | Lr[5e-05]
Step[50] | Loss at layer 6[0.3759928345680237] | Lr[5e-05]
Step[50] | Loss at layer 7[0.37535834312438965] | Lr[5e-05]
Step[50] | Loss at layer 8[0.37848716974258423] | Lr[5e-05]
Step[50] | Loss at layer 9[0.3602067828178406] | Lr[5e-05]
Step[50] | Loss at layer 10[0.34135058522224426] | Lr[5e-05]
Step[50] | Loss at layer 11[0.29333823919296265] | Lr[5e-05]
Step[50] | Loss at layer 12[0.35377973318099976] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[75] | Loss at layer 0[0.6645742654800415] | Lr[5e-05]
Step[75] | Loss at layer 1[0.49855121970176697] | Lr[5e-05]
Step[75] | Loss at layer 2[0.4779663681983948] | Lr[5e-05]
Step[75] | Loss at layer 3[0.4694330394268036] | Lr[5e-05]
Step[75] | Loss at layer 4[0.42949435114860535] | Lr[5e-05]
Step[75] | Loss at layer 5[0.3802299499511719] | Lr[5e-05]
Step[75] | Loss at layer 6[0.3511866331100464] | Lr[5e-05]
Step[75] | Loss at layer 7[0.3605324327945709] | Lr[5e-05]
Step[75] | Loss at layer 8[0.3393096923828125] | Lr[5e-05]
Step[75] | Loss at layer 9[0.3044854700565338] | Lr[5e-05]
Step[75] | Loss at layer 10[0.3100891709327698] | Lr[5e-05]
Step[75] | Loss at layer 11[0.3290696144104004] | Lr[5e-05]
Step[75] | Loss at layer 12[0.35077616572380066] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[100] | Loss at layer 0[0.6805134415626526] | Lr[5e-05]
Step[100] | Loss at layer 1[0.5157272219657898] | Lr[5e-05]
Step[100] | Loss at layer 2[0.4939839541912079] | Lr[5e-05]
Step[100] | Loss at layer 3[0.476306289434433] | Lr[5e-05]
Step[100] | Loss at layer 4[0.4406716823577881] | Lr[5e-05]
Step[100] | Loss at layer 5[0.3862174153327942] | Lr[5e-05]
Step[100] | Loss at layer 6[0.3401760756969452] | Lr[5e-05]
Step[100] | Loss at layer 7[0.3261091411113739] | Lr[5e-05]
Step[100] | Loss at layer 8[0.3179165720939636] | Lr[5e-05]
Step[100] | Loss at layer 9[0.2795565128326416] | Lr[5e-05]
Step[100] | Loss at layer 10[0.29395240545272827] | Lr[5e-05]
Step[100] | Loss at layer 11[0.2854192554950714] | Lr[5e-05]
Step[100] | Loss at layer 12[0.3271353840827942] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[125] | Loss at layer 0[0.6892268061637878] | Lr[5e-05]
Step[125] | Loss at layer 1[0.5256794095039368] | Lr[5e-05]
Step[125] | Loss at layer 2[0.5207095742225647] | Lr[5e-05]
Step[125] | Loss at layer 3[0.4997687041759491] | Lr[5e-05]
Step[125] | Loss at layer 4[0.48184123635292053] | Lr[5e-05]
Step[125] | Loss at layer 5[0.43640491366386414] | Lr[5e-05]
Step[125] | Loss at layer 6[0.38710060715675354] | Lr[5e-05]
Step[125] | Loss at layer 7[0.39276355504989624] | Lr[5e-05]
Step[125] | Loss at layer 8[0.3901410698890686] | Lr[5e-05]
Step[125] | Loss at layer 9[0.3629327714443207] | Lr[5e-05]
Step[125] | Loss at layer 10[0.3558133542537689] | Lr[5e-05]
Step[125] | Loss at layer 11[0.3492223918437958] | Lr[5e-05]
Step[125] | Loss at layer 12[0.37868157029151917] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[150] | Loss at layer 0[0.671524703502655] | Lr[5e-05]
Step[150] | Loss at layer 1[0.5454869866371155] | Lr[5e-05]
Step[150] | Loss at layer 2[0.535544216632843] | Lr[5e-05]
Step[150] | Loss at layer 3[0.5265246033668518] | Lr[5e-05]
Step[150] | Loss at layer 4[0.5032806396484375] | Lr[5e-05]
Step[150] | Loss at layer 5[0.4648679494857788] | Lr[5e-05]
Step[150] | Loss at layer 6[0.4233824908733368] | Lr[5e-05]
Step[150] | Loss at layer 7[0.41512420773506165] | Lr[5e-05]
Step[150] | Loss at layer 8[0.4249696731567383] | Lr[5e-05]
Step[150] | Loss at layer 9[0.37430647015571594] | Lr[5e-05]
Step[150] | Loss at layer 10[0.36972036957740784] | Lr[5e-05]
Step[150] | Loss at layer 11[0.33559080958366394] | Lr[5e-05]
Step[150] | Loss at layer 12[0.3851551413536072] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[175] | Loss at layer 0[0.6703358292579651] | Lr[5e-05]
Step[175] | Loss at layer 1[0.4956902861595154] | Lr[5e-05]
Step[175] | Loss at layer 2[0.5010511875152588] | Lr[5e-05]
Step[175] | Loss at layer 3[0.49763041734695435] | Lr[5e-05]
Step[175] | Loss at layer 4[0.45297732949256897] | Lr[5e-05]
Step[175] | Loss at layer 5[0.3969404399394989] | Lr[5e-05]
Step[175] | Loss at layer 6[0.3570573329925537] | Lr[5e-05]
Step[175] | Loss at layer 7[0.34158435463905334] | Lr[5e-05]
Step[175] | Loss at layer 8[0.3164146840572357] | Lr[5e-05]
Step[175] | Loss at layer 9[0.2823450565338135] | Lr[5e-05]
Step[175] | Loss at layer 10[0.2779689431190491] | Lr[5e-05]
Step[175] | Loss at layer 11[0.26805660128593445] | Lr[5e-05]
Step[175] | Loss at layer 12[0.3275489807128906] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[200] | Loss at layer 0[0.6738791465759277] | Lr[5e-05]
Step[200] | Loss at layer 1[0.5380297899246216] | Lr[5e-05]
Step[200] | Loss at layer 2[0.5116272568702698] | Lr[5e-05]
Step[200] | Loss at layer 3[0.510552704334259] | Lr[5e-05]
Step[200] | Loss at layer 4[0.47761768102645874] | Lr[5e-05]
Step[200] | Loss at layer 5[0.4221605658531189] | Lr[5e-05]
Step[200] | Loss at layer 6[0.42006269097328186] | Lr[5e-05]
Step[200] | Loss at layer 7[0.414793998003006] | Lr[5e-05]
Step[200] | Loss at layer 8[0.3900962471961975] | Lr[5e-05]
Step[200] | Loss at layer 9[0.3955813944339752] | Lr[5e-05]
Step[200] | Loss at layer 10[0.3646978735923767] | Lr[5e-05]
Step[200] | Loss at layer 11[0.34332016110420227] | Lr[5e-05]
Step[200] | Loss at layer 12[0.3939565122127533] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[225] | Loss at layer 0[0.6750744581222534] | Lr[5e-05]
Step[225] | Loss at layer 1[0.5134981870651245] | Lr[5e-05]
Step[225] | Loss at layer 2[0.5025135278701782] | Lr[5e-05]
Step[225] | Loss at layer 3[0.494271457195282] | Lr[5e-05]
Step[225] | Loss at layer 4[0.4735684394836426] | Lr[5e-05]
Step[225] | Loss at layer 5[0.4151219427585602] | Lr[5e-05]
Step[225] | Loss at layer 6[0.3858673870563507] | Lr[5e-05]
Step[225] | Loss at layer 7[0.3787948489189148] | Lr[5e-05]
Step[225] | Loss at layer 8[0.37885990738868713] | Lr[5e-05]
Step[225] | Loss at layer 9[0.3774130940437317] | Lr[5e-05]
Step[225] | Loss at layer 10[0.35692527890205383] | Lr[5e-05]
Step[225] | Loss at layer 11[0.34931325912475586] | Lr[5e-05]
Step[225] | Loss at layer 12[0.3497215807437897] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[250] | Loss at layer 0[0.6542254686355591] | Lr[5e-05]
Step[250] | Loss at layer 1[0.4981079697608948] | Lr[5e-05]
Step[250] | Loss at layer 2[0.49507781863212585] | Lr[5e-05]
Step[250] | Loss at layer 3[0.4858314096927643] | Lr[5e-05]
Step[250] | Loss at layer 4[0.4660172462463379] | Lr[5e-05]
Step[250] | Loss at layer 5[0.4256296157836914] | Lr[5e-05]
Step[250] | Loss at layer 6[0.4002823531627655] | Lr[5e-05]
Step[250] | Loss at layer 7[0.39300715923309326] | Lr[5e-05]
Step[250] | Loss at layer 8[0.3948431611061096] | Lr[5e-05]
Step[250] | Loss at layer 9[0.3548180162906647] | Lr[5e-05]
Step[250] | Loss at layer 10[0.3670197129249573] | Lr[5e-05]
Step[250] | Loss at layer 11[0.361046701669693] | Lr[5e-05]
Step[250] | Loss at layer 12[0.3760794997215271] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[275] | Loss at layer 0[0.6861948370933533] | Lr[5e-05]
Step[275] | Loss at layer 1[0.5119282603263855] | Lr[5e-05]
Step[275] | Loss at layer 2[0.4988488256931305] | Lr[5e-05]
Step[275] | Loss at layer 3[0.48772868514060974] | Lr[5e-05]
Step[275] | Loss at layer 4[0.4556180536746979] | Lr[5e-05]
Step[275] | Loss at layer 5[0.4054563343524933] | Lr[5e-05]
Step[275] | Loss at layer 6[0.35383662581443787] | Lr[5e-05]
Step[275] | Loss at layer 7[0.3621824085712433] | Lr[5e-05]
Step[275] | Loss at layer 8[0.3384188115596771] | Lr[5e-05]
Step[275] | Loss at layer 9[0.32340696454048157] | Lr[5e-05]
Step[275] | Loss at layer 10[0.3320222795009613] | Lr[5e-05]
Step[275] | Loss at layer 11[0.35519862174987793] | Lr[5e-05]
Step[275] | Loss at layer 12[0.3547753691673279] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[300] | Loss at layer 0[0.6676670908927917] | Lr[5e-05]
Step[300] | Loss at layer 1[0.5334714651107788] | Lr[5e-05]
Step[300] | Loss at layer 2[0.5098804235458374] | Lr[5e-05]
Step[300] | Loss at layer 3[0.4958350360393524] | Lr[5e-05]
Step[300] | Loss at layer 4[0.4579363465309143] | Lr[5e-05]
Step[300] | Loss at layer 5[0.40225768089294434] | Lr[5e-05]
Step[300] | Loss at layer 6[0.3776302933692932] | Lr[5e-05]
Step[300] | Loss at layer 7[0.36861535906791687] | Lr[5e-05]
Step[300] | Loss at layer 8[0.3529031276702881] | Lr[5e-05]
Step[300] | Loss at layer 9[0.3030685484409332] | Lr[5e-05]
Step[300] | Loss at layer 10[0.31202471256256104] | Lr[5e-05]
Step[300] | Loss at layer 11[0.32934364676475525] | Lr[5e-05]
Step[300] | Loss at layer 12[0.3438195586204529] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[325] | Loss at layer 0[0.6721949577331543] | Lr[5e-05]
Step[325] | Loss at layer 1[0.5216912031173706] | Lr[5e-05]
Step[325] | Loss at layer 2[0.5135326385498047] | Lr[5e-05]
Step[325] | Loss at layer 3[0.48189249634742737] | Lr[5e-05]
Step[325] | Loss at layer 4[0.44739845395088196] | Lr[5e-05]
Step[325] | Loss at layer 5[0.38991886377334595] | Lr[5e-05]
Step[325] | Loss at layer 6[0.3530009686946869] | Lr[5e-05]
Step[325] | Loss at layer 7[0.3536355793476105] | Lr[5e-05]
Step[325] | Loss at layer 8[0.3443785011768341] | Lr[5e-05]
Step[325] | Loss at layer 9[0.31092730164527893] | Lr[5e-05]
Step[325] | Loss at layer 10[0.3030657172203064] | Lr[5e-05]
Step[325] | Loss at layer 11[0.29781055450439453] | Lr[5e-05]
Step[325] | Loss at layer 12[0.33961179852485657] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[350] | Loss at layer 0[0.6660268902778625] | Lr[5e-05]
Step[350] | Loss at layer 1[0.5090728998184204] | Lr[5e-05]
Step[350] | Loss at layer 2[0.4974014461040497] | Lr[5e-05]
Step[350] | Loss at layer 3[0.47411566972732544] | Lr[5e-05]
Step[350] | Loss at layer 4[0.4469057321548462] | Lr[5e-05]
Step[350] | Loss at layer 5[0.38400998711586] | Lr[5e-05]
Step[350] | Loss at layer 6[0.35473906993865967] | Lr[5e-05]
Step[350] | Loss at layer 7[0.35591647028923035] | Lr[5e-05]
Step[350] | Loss at layer 8[0.3499024212360382] | Lr[5e-05]
Step[350] | Loss at layer 9[0.31883683800697327] | Lr[5e-05]
Step[350] | Loss at layer 10[0.33571434020996094] | Lr[5e-05]
Step[350] | Loss at layer 11[0.30050238966941833] | Lr[5e-05]
Step[350] | Loss at layer 12[0.3531765639781952] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[375] | Loss at layer 0[0.6576027274131775] | Lr[5e-05]
Step[375] | Loss at layer 1[0.48474207520484924] | Lr[5e-05]
Step[375] | Loss at layer 2[0.48648104071617126] | Lr[5e-05]
Step[375] | Loss at layer 3[0.4644695818424225] | Lr[5e-05]
Step[375] | Loss at layer 4[0.4372217357158661] | Lr[5e-05]
Step[375] | Loss at layer 5[0.3831397294998169] | Lr[5e-05]
Step[375] | Loss at layer 6[0.3310181796550751] | Lr[5e-05]
Step[375] | Loss at layer 7[0.339251846075058] | Lr[5e-05]
Step[375] | Loss at layer 8[0.33552536368370056] | Lr[5e-05]
Step[375] | Loss at layer 9[0.29873916506767273] | Lr[5e-05]
Step[375] | Loss at layer 10[0.27708345651626587] | Lr[5e-05]
Step[375] | Loss at layer 11[0.2668900191783905] | Lr[5e-05]
Step[375] | Loss at layer 12[0.32219043374061584] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[400] | Loss at layer 0[0.670864462852478] | Lr[5e-05]
Step[400] | Loss at layer 1[0.48486655950546265] | Lr[5e-05]
Step[400] | Loss at layer 2[0.4829321801662445] | Lr[5e-05]
Step[400] | Loss at layer 3[0.46960878372192383] | Lr[5e-05]
Step[400] | Loss at layer 4[0.4277242124080658] | Lr[5e-05]
Step[400] | Loss at layer 5[0.37075075507164] | Lr[5e-05]
Step[400] | Loss at layer 6[0.34185442328453064] | Lr[5e-05]
Step[400] | Loss at layer 7[0.3301525413990021] | Lr[5e-05]
Step[400] | Loss at layer 8[0.3185073137283325] | Lr[5e-05]
Step[400] | Loss at layer 9[0.3013458251953125] | Lr[5e-05]
Step[400] | Loss at layer 10[0.29170867800712585] | Lr[5e-05]
Step[400] | Loss at layer 11[0.26453420519828796] | Lr[5e-05]
Step[400] | Loss at layer 12[0.32937049865722656] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[425] | Loss at layer 0[0.6604487299919128] | Lr[5e-05]
Step[425] | Loss at layer 1[0.5045197010040283] | Lr[5e-05]
Step[425] | Loss at layer 2[0.5000627636909485] | Lr[5e-05]
Step[425] | Loss at layer 3[0.47368884086608887] | Lr[5e-05]
Step[425] | Loss at layer 4[0.4417975842952728] | Lr[5e-05]
Step[425] | Loss at layer 5[0.3766188621520996] | Lr[5e-05]
Step[425] | Loss at layer 6[0.3405820429325104] | Lr[5e-05]
Step[425] | Loss at layer 7[0.3314303159713745] | Lr[5e-05]
Step[425] | Loss at layer 8[0.32922056317329407] | Lr[5e-05]
Step[425] | Loss at layer 9[0.30178728699684143] | Lr[5e-05]
Step[425] | Loss at layer 10[0.286082923412323] | Lr[5e-05]
Step[425] | Loss at layer 11[0.28802379965782166] | Lr[5e-05]
Step[425] | Loss at layer 12[0.3175114691257477] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[450] | Loss at layer 0[0.6758736968040466] | Lr[5e-05]
Step[450] | Loss at layer 1[0.5168876647949219] | Lr[5e-05]
Step[450] | Loss at layer 2[0.5062932372093201] | Lr[5e-05]
Step[450] | Loss at layer 3[0.4792080521583557] | Lr[5e-05]
Step[450] | Loss at layer 4[0.4550221264362335] | Lr[5e-05]
Step[450] | Loss at layer 5[0.41576918959617615] | Lr[5e-05]
Step[450] | Loss at layer 6[0.3936883807182312] | Lr[5e-05]
Step[450] | Loss at layer 7[0.38107389211654663] | Lr[5e-05]
Step[450] | Loss at layer 8[0.3713490664958954] | Lr[5e-05]
Step[450] | Loss at layer 9[0.363078236579895] | Lr[5e-05]
Step[450] | Loss at layer 10[0.3595944046974182] | Lr[5e-05]
Step[450] | Loss at layer 11[0.3653050661087036] | Lr[5e-05]
Step[450] | Loss at layer 12[0.3799373209476471] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[475] | Loss at layer 0[0.6548788547515869] | Lr[5e-05]
Step[475] | Loss at layer 1[0.4998006224632263] | Lr[5e-05]
Step[475] | Loss at layer 2[0.4927012026309967] | Lr[5e-05]
Step[475] | Loss at layer 3[0.4927701950073242] | Lr[5e-05]
Step[475] | Loss at layer 4[0.4773305058479309] | Lr[5e-05]
Step[475] | Loss at layer 5[0.4331563711166382] | Lr[5e-05]
Step[475] | Loss at layer 6[0.3919454514980316] | Lr[5e-05]
Step[475] | Loss at layer 7[0.38303497433662415] | Lr[5e-05]
Step[475] | Loss at layer 8[0.3791140913963318] | Lr[5e-05]
Step[475] | Loss at layer 9[0.33618271350860596] | Lr[5e-05]
Step[475] | Loss at layer 10[0.33314424753189087] | Lr[5e-05]
Step[475] | Loss at layer 11[0.2965809106826782] | Lr[5e-05]
Step[475] | Loss at layer 12[0.340141624212265] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[500] | Loss at layer 0[0.6644837260246277] | Lr[5e-05]
Step[500] | Loss at layer 1[0.5250253677368164] | Lr[5e-05]
Step[500] | Loss at layer 2[0.5199709534645081] | Lr[5e-05]
Step[500] | Loss at layer 3[0.5123642683029175] | Lr[5e-05]
Step[500] | Loss at layer 4[0.4846500754356384] | Lr[5e-05]
Step[500] | Loss at layer 5[0.43099701404571533] | Lr[5e-05]
Step[500] | Loss at layer 6[0.39834827184677124] | Lr[5e-05]
Step[500] | Loss at layer 7[0.3972451388835907] | Lr[5e-05]
Step[500] | Loss at layer 8[0.3968889117240906] | Lr[5e-05]
Step[500] | Loss at layer 9[0.34841421246528625] | Lr[5e-05]
Step[500] | Loss at layer 10[0.3372962772846222] | Lr[5e-05]
Step[500] | Loss at layer 11[0.32542380690574646] | Lr[5e-05]
Step[500] | Loss at layer 12[0.3688400983810425] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[525] | Loss at layer 0[0.6717125773429871] | Lr[5e-05]
