Some weights of the model checkpoint at bert-base-cased were not used when initializing BertForSequenceClassification: ['cls.seq_relationship.bias', 'cls.predictions.decoder.weight', 'cls.seq_relationship.weight', 'cls.predictions.transform.LayerNorm.weight', 'cls.predictions.transform.LayerNorm.bias', 'cls.predictions.bias', 'cls.predictions.transform.dense.weight', 'cls.predictions.transform.dense.bias']
- This IS expected if you are initializing BertForSequenceClassification from the checkpoint of a model trained on another task or with another architecture (e.g. initializing a BertForSequenceClassification model from a BertForPreTraining model).
- This IS NOT expected if you are initializing BertForSequenceClassification from the checkpoint of a model that you expect to be exactly identical (initializing a BertForSequenceClassification model from a BertForSequenceClassification model).
Some weights of BertForSequenceClassification were not initialized from the model checkpoint at bert-base-cased and are newly initialized: ['classifier.bias', 'classifier.weight']
You should probably TRAIN this model on a down-stream task to be able to use it for predictions and inference.
EPOCH 0
--------------
Step[25] | Loss at layer 0[0.6930803656578064] | Lr[5e-05]
Step[1125] | Loss at layer 2[0.6330791115760803] | Lr[5e-05]
Step[1125] | Loss at layer 3[0.5637022256851196] | Lr[5e-05]
Step[1125] | Loss at layer 4[0.5265569090843201] | Lr[5e-05]
Step[1125] | Loss at layer 5[0.5140202045440674] | Lr[5e-05]
Step[1125] | Loss at layer 6[0.5222266912460327] | Lr[5e-05]
Step[1125] | Loss at layer 7[0.5191534161567688] | Lr[5e-05]
Step[1125] | Loss at layer 8[0.5375209450721741] | Lr[5e-05]
Step[1125] | Loss at layer 9[0.49983224272727966] | Lr[5e-05]
Step[1125] | Loss at layer 10[0.39994320273399353] | Lr[5e-05]
Step[1125] | Loss at layer 11[0.3594464659690857] | Lr[5e-05]
Step[1125] | Loss at layer 12[0.3684428334236145] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[1150] | Loss at layer 0[0.694118857383728] | Lr[5e-05]
Step[1150] | Loss at layer 1[0.6711107492446899] | Lr[5e-05]
Step[1150] | Loss at layer 2[0.6345721483230591] | Lr[5e-05]
Step[1150] | Loss at layer 3[0.5636202692985535] | Lr[5e-05]
Step[1150] | Loss at layer 4[0.5372929573059082] | Lr[5e-05]
Step[1150] | Loss at layer 5[0.5237095952033997] | Lr[5e-05]
Step[1150] | Loss at layer 6[0.5326101779937744] | Lr[5e-05]
Step[1150] | Loss at layer 7[0.5265668630599976] | Lr[5e-05]
Step[1150] | Loss at layer 8[0.5475229024887085] | Lr[5e-05]
Step[1150] | Loss at layer 9[0.4962208867073059] | Lr[5e-05]
Step[1150] | Loss at layer 10[0.4060068428516388] | Lr[5e-05]
Step[1150] | Loss at layer 11[0.3658914566040039] | Lr[5e-05]
Step[1150] | Loss at layer 12[0.37802764773368835] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[1175] | Loss at layer 0[0.694404661655426] | Lr[5e-05]
Step[1175] | Loss at layer 1[0.6707248687744141] | Lr[5e-05]
Step[1175] | Loss at layer 2[0.6324648261070251] | Lr[5e-05]
Step[1175] | Loss at layer 3[0.5607284903526306] | Lr[5e-05]
Step[1175] | Loss at layer 4[0.5354370474815369] | Lr[5e-05]
Step[1175] | Loss at layer 5[0.5229387283325195] | Lr[5e-05]
Step[1175] | Loss at layer 6[0.5308972597122192] | Lr[5e-05]
Step[1175] | Loss at layer 7[0.531769871711731] | Lr[5e-05]
Step[1175] | Loss at layer 8[0.5445738434791565] | Lr[5e-05]
Step[1175] | Loss at layer 9[0.5031081438064575] | Lr[5e-05]
Step[1175] | Loss at layer 10[0.4042607545852661] | Lr[5e-05]
Step[1175] | Loss at layer 11[0.3686850666999817] | Lr[5e-05]
Step[1175] | Loss at layer 12[0.37043020129203796] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[1200] | Loss at layer 0[0.6925011277198792] | Lr[5e-05]
Step[1200] | Loss at layer 1[0.6743873357772827] | Lr[5e-05]
Step[1200] | Loss at layer 2[0.6416211724281311] | Lr[5e-05]
Step[1200] | Loss at layer 3[0.5716457366943359] | Lr[5e-05]
Step[1200] | Loss at layer 4[0.5415443778038025] | Lr[5e-05]
Step[1200] | Loss at layer 5[0.5335094928741455] | Lr[5e-05]
Step[1200] | Loss at layer 6[0.5404121279716492] | Lr[5e-05]
Step[1200] | Loss at layer 7[0.5344831943511963] | Lr[5e-05]
Step[1200] | Loss at layer 8[0.5563501715660095] | Lr[5e-05]
Step[1200] | Loss at layer 9[0.5207269191741943] | Lr[5e-05]
Step[1200] | Loss at layer 10[0.42720112204551697] | Lr[5e-05]
Step[1200] | Loss at layer 11[0.3806609511375427] | Lr[5e-05]
Step[1200] | Loss at layer 12[0.38713905215263367] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[1225] | Loss at layer 0[0.6959953308105469] | Lr[5e-05]
Step[1225] | Loss at layer 1[0.6775225400924683] | Lr[5e-05]
Step[1225] | Loss at layer 2[0.6439031958580017] | Lr[5e-05]
Step[1225] | Loss at layer 3[0.5647306442260742] | Lr[5e-05]
Step[1225] | Loss at layer 4[0.5326122045516968] | Lr[5e-05]
Step[1225] | Loss at layer 5[0.51800537109375] | Lr[5e-05]
Step[1225] | Loss at layer 6[0.5313733816146851] | Lr[5e-05]
Step[1225] | Loss at layer 7[0.5270825028419495] | Lr[5e-05]
Step[1225] | Loss at layer 8[0.5421249270439148] | Lr[5e-05]
Step[1225] | Loss at layer 9[0.5104859471321106] | Lr[5e-05]
Step[1225] | Loss at layer 10[0.41752997040748596] | Lr[5e-05]
Step[1225] | Loss at layer 11[0.3623036742210388] | Lr[5e-05]
Step[1225] | Loss at layer 12[0.37162888050079346] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[1250] | Loss at layer 0[0.6925996541976929] | Lr[5e-05]
Step[1250] | Loss at layer 1[0.6766606569290161] | Lr[5e-05]
Step[1250] | Loss at layer 2[0.6395796537399292] | Lr[5e-05]
Step[1250] | Loss at layer 3[0.5618909597396851] | Lr[5e-05]
Step[1250] | Loss at layer 4[0.5294562578201294] | Lr[5e-05]
Step[1250] | Loss at layer 5[0.5195335149765015] | Lr[5e-05]
Step[1250] | Loss at layer 6[0.5249834060668945] | Lr[5e-05]
Step[1250] | Loss at layer 7[0.5235776305198669] | Lr[5e-05]
Step[1250] | Loss at layer 8[0.541210949420929] | Lr[5e-05]
Step[1250] | Loss at layer 9[0.4953784942626953] | Lr[5e-05]
Step[1250] | Loss at layer 10[0.41655200719833374] | Lr[5e-05]
Step[1250] | Loss at layer 11[0.37178099155426025] | Lr[5e-05]
Step[1250] | Loss at layer 12[0.37464508414268494] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
EPOCH 3
--------------
Step[25] | Loss at layer 0[0.6918878555297852] | Lr[5e-05]
Step[25] | Loss at layer 1[0.6734521389007568] | Lr[5e-05]
Step[25] | Loss at layer 2[0.6310265064239502] | Lr[5e-05]
Step[25] | Loss at layer 3[0.5542150139808655] | Lr[5e-05]
Step[25] | Loss at layer 4[0.530106782913208] | Lr[5e-05]
Step[25] | Loss at layer 5[0.5157601237297058] | Lr[5e-05]
Step[25] | Loss at layer 6[0.5180963277816772] | Lr[5e-05]
Step[25] | Loss at layer 7[0.5177185535430908] | Lr[5e-05]
Step[25] | Loss at layer 8[0.5374360084533691] | Lr[5e-05]
Step[25] | Loss at layer 9[0.4973509609699249] | Lr[5e-05]
Step[25] | Loss at layer 10[0.43534374237060547] | Lr[5e-05]
Step[25] | Loss at layer 11[0.40893909335136414] | Lr[5e-05]
Step[25] | Loss at layer 12[0.4078139662742615] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[50] | Loss at layer 0[0.6917402744293213] | Lr[5e-05]
Step[50] | Loss at layer 1[0.6662582159042358] | Lr[5e-05]
Step[50] | Loss at layer 2[0.6341482996940613] | Lr[5e-05]
Step[50] | Loss at layer 3[0.5639973878860474] | Lr[5e-05]
Step[50] | Loss at layer 4[0.5395376682281494] | Lr[5e-05]
Step[50] | Loss at layer 5[0.5318494439125061] | Lr[5e-05]
Step[50] | Loss at layer 6[0.5386101603507996] | Lr[5e-05]
Step[50] | Loss at layer 7[0.5323529243469238] | Lr[5e-05]
Step[50] | Loss at layer 8[0.5492345690727234] | Lr[5e-05]
Step[50] | Loss at layer 9[0.5090755820274353] | Lr[5e-05]
Step[50] | Loss at layer 10[0.41863948106765747] | Lr[5e-05]
Step[50] | Loss at layer 11[0.36561721563339233] | Lr[5e-05]
Step[50] | Loss at layer 12[0.3810386061668396] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[75] | Loss at layer 0[0.6973878145217896] | Lr[5e-05]
Step[75] | Loss at layer 1[0.6716670989990234] | Lr[5e-05]
Step[75] | Loss at layer 2[0.6328896880149841] | Lr[5e-05]
Step[75] | Loss at layer 3[0.5554631948471069] | Lr[5e-05]
Step[75] | Loss at layer 4[0.5265097618103027] | Lr[5e-05]
Step[75] | Loss at layer 5[0.5157985091209412] | Lr[5e-05]
Step[75] | Loss at layer 6[0.5212472677230835] | Lr[5e-05]
Step[75] | Loss at layer 7[0.5160539746284485] | Lr[5e-05]
Step[75] | Loss at layer 8[0.5343801379203796] | Lr[5e-05]
Step[75] | Loss at layer 9[0.4848155975341797] | Lr[5e-05]
Step[75] | Loss at layer 10[0.4082234799861908] | Lr[5e-05]
Step[75] | Loss at layer 11[0.36553576588630676] | Lr[5e-05]
Step[75] | Loss at layer 12[0.3771160840988159] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[100] | Loss at layer 0[0.6945570707321167] | Lr[5e-05]
Step[100] | Loss at layer 1[0.6695177555084229] | Lr[5e-05]
Step[100] | Loss at layer 2[0.6274709105491638] | Lr[5e-05]
Step[100] | Loss at layer 3[0.5398697257041931] | Lr[5e-05]
Step[100] | Loss at layer 4[0.5075405240058899] | Lr[5e-05]
Step[100] | Loss at layer 5[0.5009154081344604] | Lr[5e-05]
Step[100] | Loss at layer 6[0.5146570205688477] | Lr[5e-05]
Step[100] | Loss at layer 7[0.5091532468795776] | Lr[5e-05]
Step[100] | Loss at layer 8[0.5226439833641052] | Lr[5e-05]
Step[100] | Loss at layer 9[0.487581342458725] | Lr[5e-05]
Step[100] | Loss at layer 10[0.4020136892795563] | Lr[5e-05]
Step[100] | Loss at layer 11[0.3520806133747101] | Lr[5e-05]
Step[100] | Loss at layer 12[0.36723989248275757] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[125] | Loss at layer 0[0.6927116513252258] | Lr[5e-05]
Step[125] | Loss at layer 1[0.6724129319190979] | Lr[5e-05]
Step[125] | Loss at layer 2[0.6380249261856079] | Lr[5e-05]
Step[125] | Loss at layer 3[0.5733398199081421] | Lr[5e-05]
Step[125] | Loss at layer 4[0.5487337112426758] | Lr[5e-05]
Step[125] | Loss at layer 5[0.5382715463638306] | Lr[5e-05]
Step[125] | Loss at layer 6[0.5447476506233215] | Lr[5e-05]
Step[125] | Loss at layer 7[0.5461204648017883] | Lr[5e-05]
Step[125] | Loss at layer 8[0.5622104406356812] | Lr[5e-05]
Step[125] | Loss at layer 9[0.5283700227737427] | Lr[5e-05]
Step[125] | Loss at layer 10[0.4214116930961609] | Lr[5e-05]
Step[125] | Loss at layer 11[0.3937336206436157] | Lr[5e-05]
Step[125] | Loss at layer 12[0.4055956304073334] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[150] | Loss at layer 0[0.693449854850769] | Lr[5e-05]
Step[150] | Loss at layer 1[0.6735795736312866] | Lr[5e-05]
Step[150] | Loss at layer 2[0.6372082233428955] | Lr[5e-05]
Step[150] | Loss at layer 3[0.564720630645752] | Lr[5e-05]
Step[150] | Loss at layer 4[0.539436399936676] | Lr[5e-05]
Step[150] | Loss at layer 5[0.5286359190940857] | Lr[5e-05]
Step[150] | Loss at layer 6[0.53775954246521] | Lr[5e-05]
Step[150] | Loss at layer 7[0.5309228301048279] | Lr[5e-05]
Step[150] | Loss at layer 8[0.550304651260376] | Lr[5e-05]
Step[150] | Loss at layer 9[0.5155872702598572] | Lr[5e-05]
Step[150] | Loss at layer 10[0.43763959407806396] | Lr[5e-05]
Step[150] | Loss at layer 11[0.4058411419391632] | Lr[5e-05]
Step[150] | Loss at layer 12[0.40418121218681335] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[175] | Loss at layer 0[0.6919518709182739] | Lr[5e-05]
Step[175] | Loss at layer 1[0.6768332719802856] | Lr[5e-05]
Step[175] | Loss at layer 2[0.6397225856781006] | Lr[5e-05]
Step[175] | Loss at layer 3[0.558122992515564] | Lr[5e-05]
Step[175] | Loss at layer 4[0.5391120910644531] | Lr[5e-05]
Step[175] | Loss at layer 5[0.5358567833900452] | Lr[5e-05]
Step[175] | Loss at layer 6[0.5392814874649048] | Lr[5e-05]
Step[175] | Loss at layer 7[0.5358967185020447] | Lr[5e-05]
Step[175] | Loss at layer 8[0.5533966422080994] | Lr[5e-05]
Step[175] | Loss at layer 9[0.5157026052474976] | Lr[5e-05]
Step[175] | Loss at layer 10[0.43736839294433594] | Lr[5e-05]
Step[175] | Loss at layer 11[0.4006410539150238] | Lr[5e-05]
Step[175] | Loss at layer 12[0.389486163854599] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[200] | Loss at layer 0[0.6957977414131165] | Lr[5e-05]
Step[200] | Loss at layer 1[0.6723630428314209] | Lr[5e-05]
Step[200] | Loss at layer 2[0.6329039931297302] | Lr[5e-05]
Step[200] | Loss at layer 3[0.5565407276153564] | Lr[5e-05]
Step[200] | Loss at layer 4[0.530576229095459] | Lr[5e-05]
Step[200] | Loss at layer 5[0.5176863074302673] | Lr[5e-05]
Step[200] | Loss at layer 6[0.5274009108543396] | Lr[5e-05]
Step[200] | Loss at layer 7[0.5180497169494629] | Lr[5e-05]
Step[200] | Loss at layer 8[0.5325284600257874] | Lr[5e-05]
Step[200] | Loss at layer 9[0.4935547411441803] | Lr[5e-05]
Step[200] | Loss at layer 10[0.41649889945983887] | Lr[5e-05]
Step[200] | Loss at layer 11[0.39588236808776855] | Lr[5e-05]
Step[200] | Loss at layer 12[0.3981263339519501] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[225] | Loss at layer 0[0.6936787962913513] | Lr[5e-05]
Step[225] | Loss at layer 1[0.6715931296348572] | Lr[5e-05]
Step[225] | Loss at layer 2[0.6304823756217957] | Lr[5e-05]
Step[225] | Loss at layer 3[0.5512035489082336] | Lr[5e-05]
Step[225] | Loss at layer 4[0.5292183756828308] | Lr[5e-05]
Step[225] | Loss at layer 5[0.5142996907234192] | Lr[5e-05]
Step[225] | Loss at layer 6[0.5154335498809814] | Lr[5e-05]
Step[225] | Loss at layer 7[0.5132277607917786] | Lr[5e-05]
Step[225] | Loss at layer 8[0.5313162207603455] | Lr[5e-05]
Step[225] | Loss at layer 9[0.49465957283973694] | Lr[5e-05]
Step[225] | Loss at layer 10[0.41696488857269287] | Lr[5e-05]
Step[225] | Loss at layer 11[0.3846600651741028] | Lr[5e-05]
Step[225] | Loss at layer 12[0.3911854028701782] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[250] | Loss at layer 0[0.6937788128852844] | Lr[5e-05]
Step[250] | Loss at layer 1[0.6722996234893799] | Lr[5e-05]
Step[250] | Loss at layer 2[0.6273371577262878] | Lr[5e-05]
Step[250] | Loss at layer 3[0.5433407425880432] | Lr[5e-05]
Step[250] | Loss at layer 4[0.5156697630882263] | Lr[5e-05]
Step[250] | Loss at layer 5[0.5033006072044373] | Lr[5e-05]
Step[250] | Loss at layer 6[0.5042111277580261] | Lr[5e-05]
Step[250] | Loss at layer 7[0.4937704801559448] | Lr[5e-05]
Step[250] | Loss at layer 8[0.5240002870559692] | Lr[5e-05]
Step[250] | Loss at layer 9[0.48612678050994873] | Lr[5e-05]
Step[250] | Loss at layer 10[0.3926776349544525] | Lr[5e-05]
Step[250] | Loss at layer 11[0.34965765476226807] | Lr[5e-05]
Step[250] | Loss at layer 12[0.35218387842178345] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[275] | Loss at layer 0[0.6939359903335571] | Lr[5e-05]
Step[275] | Loss at layer 1[0.669636070728302] | Lr[5e-05]
Step[275] | Loss at layer 2[0.6294583082199097] | Lr[5e-05]
Step[275] | Loss at layer 3[0.541587233543396] | Lr[5e-05]
Step[275] | Loss at layer 4[0.516373336315155] | Lr[5e-05]
Step[275] | Loss at layer 5[0.5103614926338196] | Lr[5e-05]
Step[275] | Loss at layer 6[0.512208878993988] | Lr[5e-05]
Step[275] | Loss at layer 7[0.5046170949935913] | Lr[5e-05]
Step[275] | Loss at layer 8[0.5253239870071411] | Lr[5e-05]
Step[275] | Loss at layer 9[0.4807107150554657] | Lr[5e-05]
Step[275] | Loss at layer 10[0.3945302367210388] | Lr[5e-05]
Step[275] | Loss at layer 11[0.3453139066696167] | Lr[5e-05]
Step[275] | Loss at layer 12[0.33888301253318787] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[300] | Loss at layer 0[0.693528413772583] | Lr[5e-05]
Step[300] | Loss at layer 1[0.6736015677452087] | Lr[5e-05]
Step[300] | Loss at layer 2[0.6341941952705383] | Lr[5e-05]
Step[300] | Loss at layer 3[0.5548972487449646] | Lr[5e-05]
Step[300] | Loss at layer 4[0.5375806093215942] | Lr[5e-05]
Step[300] | Loss at layer 5[0.5247065424919128] | Lr[5e-05]
Step[300] | Loss at layer 6[0.5312101244926453] | Lr[5e-05]
Step[300] | Loss at layer 7[0.523296594619751] | Lr[5e-05]
Step[300] | Loss at layer 8[0.5425266027450562] | Lr[5e-05]
Step[300] | Loss at layer 9[0.5083833336830139] | Lr[5e-05]
Step[300] | Loss at layer 10[0.42301464080810547] | Lr[5e-05]
Step[300] | Loss at layer 11[0.3736957013607025] | Lr[5e-05]
Step[300] | Loss at layer 12[0.38182583451271057] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[325] | Loss at layer 0[0.6914616823196411] | Lr[5e-05]
Step[325] | Loss at layer 1[0.6640099287033081] | Lr[5e-05]
Step[325] | Loss at layer 2[0.6245594024658203] | Lr[5e-05]
Step[325] | Loss at layer 3[0.5511420965194702] | Lr[5e-05]
Step[325] | Loss at layer 4[0.5210123658180237] | Lr[5e-05]
Step[325] | Loss at layer 5[0.503886878490448] | Lr[5e-05]
Step[325] | Loss at layer 6[0.5160306692123413] | Lr[5e-05]
Step[325] | Loss at layer 7[0.5042943358421326] | Lr[5e-05]
Step[325] | Loss at layer 8[0.5235505700111389] | Lr[5e-05]
Step[325] | Loss at layer 9[0.4778309464454651] | Lr[5e-05]
Step[325] | Loss at layer 10[0.38787201046943665] | Lr[5e-05]
Step[325] | Loss at layer 11[0.33412060141563416] | Lr[5e-05]
Step[325] | Loss at layer 12[0.34507548809051514] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[350] | Loss at layer 0[0.6963874101638794] | Lr[5e-05]
Step[350] | Loss at layer 1[0.6733154058456421] | Lr[5e-05]
Step[350] | Loss at layer 2[0.6327301859855652] | Lr[5e-05]
Step[350] | Loss at layer 3[0.5486045479774475] | Lr[5e-05]
Step[350] | Loss at layer 4[0.5187415480613708] | Lr[5e-05]
Step[350] | Loss at layer 5[0.509979248046875] | Lr[5e-05]
Step[350] | Loss at layer 6[0.5099105834960938] | Lr[5e-05]
Step[350] | Loss at layer 7[0.49778756499290466] | Lr[5e-05]
Step[350] | Loss at layer 8[0.5183862447738647] | Lr[5e-05]
Step[350] | Loss at layer 9[0.4800330698490143] | Lr[5e-05]
Step[350] | Loss at layer 10[0.3962685763835907] | Lr[5e-05]
Step[350] | Loss at layer 11[0.36418697237968445] | Lr[5e-05]
Step[350] | Loss at layer 12[0.37465235590934753] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[375] | Loss at layer 0[0.6935839653015137] | Lr[5e-05]
Step[375] | Loss at layer 1[0.6678658723831177] | Lr[5e-05]
Step[375] | Loss at layer 2[0.6326915621757507] | Lr[5e-05]
Step[375] | Loss at layer 3[0.5634690523147583] | Lr[5e-05]
Step[375] | Loss at layer 4[0.5234321355819702] | Lr[5e-05]
Step[375] | Loss at layer 5[0.5157997608184814] | Lr[5e-05]
Step[375] | Loss at layer 6[0.5272272825241089] | Lr[5e-05]
Step[375] | Loss at layer 7[0.5154050588607788] | Lr[5e-05]
Step[375] | Loss at layer 8[0.524909496307373] | Lr[5e-05]
Step[375] | Loss at layer 9[0.4847883880138397] | Lr[5e-05]
Step[375] | Loss at layer 10[0.40674537420272827] | Lr[5e-05]
Step[375] | Loss at layer 11[0.37584611773490906] | Lr[5e-05]
Step[375] | Loss at layer 12[0.3708150088787079] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[400] | Loss at layer 0[0.6930643916130066] | Lr[5e-05]
Step[400] | Loss at layer 1[0.6725080609321594] | Lr[5e-05]
Step[400] | Loss at layer 2[0.6280058026313782] | Lr[5e-05]
Step[400] | Loss at layer 3[0.545956552028656] | Lr[5e-05]
Step[400] | Loss at layer 4[0.519465982913971] | Lr[5e-05]
Step[400] | Loss at layer 5[0.4990180730819702] | Lr[5e-05]
Step[400] | Loss at layer 6[0.5025377869606018] | Lr[5e-05]
Step[400] | Loss at layer 7[0.49516773223876953] | Lr[5e-05]
Step[400] | Loss at layer 8[0.5154548287391663] | Lr[5e-05]
Step[400] | Loss at layer 9[0.4840693473815918] | Lr[5e-05]
Step[400] | Loss at layer 10[0.4078836739063263] | Lr[5e-05]
Step[400] | Loss at layer 11[0.3730783760547638] | Lr[5e-05]
Step[400] | Loss at layer 12[0.3813728392124176] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[425] | Loss at layer 0[0.6933428645133972] | Lr[5e-05]
Step[425] | Loss at layer 1[0.6713964939117432] | Lr[5e-05]
Step[425] | Loss at layer 2[0.6344966888427734] | Lr[5e-05]
Step[425] | Loss at layer 3[0.5646932721138] | Lr[5e-05]
Step[425] | Loss at layer 4[0.5345759391784668] | Lr[5e-05]
Step[425] | Loss at layer 5[0.5229431986808777] | Lr[5e-05]
Step[425] | Loss at layer 6[0.5349485874176025] | Lr[5e-05]
Step[425] | Loss at layer 7[0.5212385654449463] | Lr[5e-05]
Step[425] | Loss at layer 8[0.5381107926368713] | Lr[5e-05]
Step[425] | Loss at layer 9[0.5115338563919067] | Lr[5e-05]
Step[425] | Loss at layer 10[0.4168621599674225] | Lr[5e-05]
Step[425] | Loss at layer 11[0.37551477551460266] | Lr[5e-05]
Step[425] | Loss at layer 12[0.39105838537216187] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[450] | Loss at layer 0[0.6939401030540466] | Lr[5e-05]
Step[450] | Loss at layer 1[0.6706814169883728] | Lr[5e-05]
Step[450] | Loss at layer 2[0.6278178095817566] | Lr[5e-05]
Step[450] | Loss at layer 3[0.5543847680091858] | Lr[5e-05]
Step[450] | Loss at layer 4[0.5118496417999268] | Lr[5e-05]
Step[450] | Loss at layer 5[0.5061863660812378] | Lr[5e-05]
Step[450] | Loss at layer 6[0.5055587887763977] | Lr[5e-05]
Step[450] | Loss at layer 7[0.5009071230888367] | Lr[5e-05]
Step[450] | Loss at layer 8[0.5217549800872803] | Lr[5e-05]
Step[450] | Loss at layer 9[0.4919663965702057] | Lr[5e-05]
Step[450] | Loss at layer 10[0.42648211121559143] | Lr[5e-05]
Step[450] | Loss at layer 11[0.3992079198360443] | Lr[5e-05]
Step[450] | Loss at layer 12[0.40404489636421204] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[475] | Loss at layer 0[0.6933958530426025] | Lr[5e-05]
Step[475] | Loss at layer 1[0.6714643239974976] | Lr[5e-05]
Step[475] | Loss at layer 2[0.6359473466873169] | Lr[5e-05]
Step[475] | Loss at layer 3[0.5570316314697266] | Lr[5e-05]
Step[475] | Loss at layer 4[0.5338093638420105] | Lr[5e-05]
Step[475] | Loss at layer 5[0.5175157785415649] | Lr[5e-05]
Step[475] | Loss at layer 6[0.5171182751655579] | Lr[5e-05]
Step[475] | Loss at layer 7[0.5141958594322205] | Lr[5e-05]
Step[475] | Loss at layer 8[0.5363159775733948] | Lr[5e-05]
Step[475] | Loss at layer 9[0.48974159359931946] | Lr[5e-05]
Step[475] | Loss at layer 10[0.3990306258201599] | Lr[5e-05]
Step[475] | Loss at layer 11[0.35736697912216187] | Lr[5e-05]
Step[475] | Loss at layer 12[0.36299267411231995] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[500] | Loss at layer 0[0.6938161849975586] | Lr[5e-05]
Step[500] | Loss at layer 1[0.6659036874771118] | Lr[5e-05]
Step[500] | Loss at layer 2[0.6269906759262085] | Lr[5e-05]
Step[500] | Loss at layer 3[0.5485616326332092] | Lr[5e-05]
Step[500] | Loss at layer 4[0.5201913118362427] | Lr[5e-05]
Step[500] | Loss at layer 5[0.5124543905258179] | Lr[5e-05]
Step[500] | Loss at layer 6[0.5136534571647644] | Lr[5e-05]
Step[500] | Loss at layer 7[0.5042920708656311] | Lr[5e-05]
Step[500] | Loss at layer 8[0.5167396068572998] | Lr[5e-05]
Step[500] | Loss at layer 9[0.4760929346084595] | Lr[5e-05]
Step[500] | Loss at layer 10[0.3890077471733093] | Lr[5e-05]
Step[500] | Loss at layer 11[0.33555689454078674] | Lr[5e-05]
Step[500] | Loss at layer 12[0.3452061712741852] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[525] | Loss at layer 0[0.6933949589729309] | Lr[5e-05]
Step[525] | Loss at layer 1[0.6714870929718018] | Lr[5e-05]
Step[525] | Loss at layer 2[0.6247943639755249] | Lr[5e-05]
Step[525] | Loss at layer 3[0.537416934967041] | Lr[5e-05]
Step[525] | Loss at layer 4[0.504269003868103] | Lr[5e-05]
Step[525] | Loss at layer 5[0.49612727761268616] | Lr[5e-05]
Step[525] | Loss at layer 6[0.5045884251594543] | Lr[5e-05]
Step[525] | Loss at layer 7[0.5020433068275452] | Lr[5e-05]
Step[525] | Loss at layer 8[0.5215467214584351] | Lr[5e-05]
Step[525] | Loss at layer 9[0.4688127338886261] | Lr[5e-05]
Step[525] | Loss at layer 10[0.3782559037208557] | Lr[5e-05]
Step[525] | Loss at layer 11[0.33762770891189575] | Lr[5e-05]
Step[525] | Loss at layer 12[0.34117546677589417] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[550] | Loss at layer 0[0.6933335065841675] | Lr[5e-05]
Step[550] | Loss at layer 1[0.6739364266395569] | Lr[5e-05]
Step[550] | Loss at layer 2[0.6304235458374023] | Lr[5e-05]
Step[550] | Loss at layer 3[0.5445613861083984] | Lr[5e-05]
Step[550] | Loss at layer 4[0.5138450264930725] | Lr[5e-05]
Step[550] | Loss at layer 5[0.5126754641532898] | Lr[5e-05]
Step[550] | Loss at layer 6[0.5218682289123535] | Lr[5e-05]
Step[550] | Loss at layer 7[0.5164628624916077] | Lr[5e-05]
Step[550] | Loss at layer 8[0.533620297908783] | Lr[5e-05]
Step[550] | Loss at layer 9[0.4862232506275177] | Lr[5e-05]
Step[550] | Loss at layer 10[0.40719565749168396] | Lr[5e-05]
Step[550] | Loss at layer 11[0.3691765367984772] | Lr[5e-05]
Step[550] | Loss at layer 12[0.36234989762306213] | Lr[5e-05]
-------------------------------------------------------------------------------------------------
Step[575] | Loss at layer 0[0.6940781474113464] | Lr[5e-05]
Step[575] | Loss at layer 1[0.6713107824325562] | Lr[5e-05]
Step[575] | Loss at layer 2[0.6280625462532043] | Lr[5e-05]
Step[575] | Loss at layer 3[0.537325918674469] | Lr[5e-05]
Step[575] | Loss at layer 4[0.5030466318130493] | Lr[5e-05]
Step[575] | Loss at layer 5[0.5062329173088074] | Lr[5e-05]
Step[575] | Loss at layer 6[0.5079488158226013] | Lr[5e-05]
Step[575] | Loss at layer 7[0.5067183375358582] | Lr[5e-05]
